%ArduinoTime [ms],Reference Position [rad],Measured Position [rad],Actual Current [A],Proportional Gain [Kp],Derivative Gain [Kd],Integral Gain [Ki],%4/17/20209:21 AM
0,0,0,0,0,0,0,
358290,0,0,0,100,0,0,
358320,0,0,0,100,0,0,
358320,0,0,0,100,0,0,
358320,0,0,0,100,0,0,
358350,0,0,0,100,0,0,
358350,0,0,0,100,0,0,
358350,0,0,0,100,0,0,
358380,0,0,0,100,0,0,
358380,0,0,0,100,0,0,
358380,0,0,0,100,0,0,
358410,0,0,0,100,0,0,
358410,0,0,0,100,0,0,
358410,0,0,0,100,0,0,
358440,0,0,0,100,0,0,
358440,0,0,0,100,0,0,
358440,0,0,0,100,0,0,
358470,0,0,0,100,0,0,
358470,0,0,0,100,0,0,
358470,0,0,0,100,0,0,
358500,0,0,0,100,0,0,
358500,0,0,0,100,0,0,
358500,0,0,0,100,0,0,
358530,0,0,0,100,0,0,
358530,0,0,0,100,0,0,
358530,0,0,0,100,0,0,
358560,0,0,0,100,0,0,
358560,0,0,0,100,0,0,
358560,0,0,0,100,0,0,
358590,0,0,0,100,0,0,
358590,0,0,0,100,0,0,
358590,0,0,0,100,0,0,
358620,0,0,0,100,0,0,
358620,0,0,0,100,0,0,
358620,0,0,0,100,0,0,
358650,0,0,0,100,0,0,
358650,0,0,0,100,0,0,
358650,0,0,0,100,0,0,
358680,0,0,0,100,0,0,
358680,0,0,0,100,0,0,
358680,0,0,0,100,0,0,
358710,0,0,0,100,0,0,
358710,0,0,0,100,0,0,
358710,0,0,0,100,0,0,
358740,0,0,0,100,0,0,
358740,0,0,0,100,0,0,
358740,0,0,0,100,0,0,
358770,0,0,0,100,0,0,
358770,0,0,0,100,0,0,
358770,0,0,0,100,0,0,
358800,0,0,0,100,0,0,
358800,0,0,0,100,0,0,
358800,0,0,0,100,0,0,
358830,0,0,0,100,0,0,
358830,0,0,0,100,0,0,
358830,0,0,0,100,0,0,
358860,0,0,0,100,0,0,
358860,0,0,0,100,0,0,
358860,0,0,0,100,0,0,
358890,0,0,0,100,0,0,
358890,0,0,0,100,0,0,
358890,0,0,0,100,0,0,
358920,0,0,0,100,0,0,
358920,0,0,0,100,0,0,
358920,0,0,0,100,0,0,
358950,0,0,0,100,0,0,
358950,0,0,0,100,0,0,
358950,0,0,0,100,0,0,
358980,0,0,0,100,0,0,
358980,0,0,0,100,0,0,
358980,0,0,0,100,0,0,
359010,0,0,0,100,0,0,
359010,0,0,0,100,0,0,
359010,0,0,0,100,0,0,
359040,0,0,0,100,0,0,
359040,0,0,0,100,0,0,
359040,0,0,0,100,0,0,
359070,0,0,-0.016,100,0,0,
359070,0,0,-0.016,100,0,0,
359070,0,0,-0.016,100,0,0,
359100,0,0,-0.016,100,0,0,
359100,0,0,-0.016,100,0,0,
359100,0,0,-0.016,100,0,0,
359130,0,0,-0.016,100,0,0,
359130,0,0,-0.016,100,0,0,
359130,0,0,-0.016,100,0,0,
359160,0,0,-0.016,100,0,0,
359160,0,0,-0.016,100,0,0,
359160,0,0,-0.016,100,0,0,
359190,0,0,-0.016,100,0,0,
359190,0,0,-0.016,100,0,0,
359190,0,0,-0.016,100,0,0,
359220,0,0,-0.016,100,0,0,
359220,0,0,-0.016,100,0,0,
359220,0,0,-0.016,100,0,0,
359250,0,0,-0.016,100,0,0,
359250,0,0,-0.016,100,0,0,
359250,0,0,-0.016,100,0,0,
359280,0,0,-0.016,100,0,0,
359280,0,0,-0.016,100,0,0,
359280,0,0,-0.016,100,0,0,
359310,0,0,-0.016,100,0,0,
359310,0,0,-0.016,100,0,0,
359310,0,0,-0.016,100,0,0,
359340,0,0,-0.016,100,0,0,
359340,0,0,-0.016,100,0,0,
359340,0,0,-0.016,100,0,0,
359370,0,0,-0.016,100,0,0,
359370,0,0,-0.016,100,0,0,
359370,0,0,-0.016,100,0,0,
359400,0,0,-0.016,100,0,0,
359400,0,0,-0.016,100,0,0,
359400,0,0,-0.016,100,0,0,
359430,0,0,-0.016,100,0,0,
359430,0,0,-0.016,100,0,0,
359430,0,0,-0.016,100,0,0,
359460,0,0,-0.016,100,0,0,
359460,0,0,-0.016,100,0,0,
359460,0,0,-0.016,100,0,0,
359490,0,0,-0.016,100,0,0,
359490,0,0,-0.016,100,0,0,
359490,0,0,-0.016,100,0,0,
359520,0,0,-0.016,100,0,0,
359520,0,0,-0.016,100,0,0,
359520,0,0,-0.016,100,0,0,
359550,0,0,-0.016,100,0,0,
359550,0,0,-0.016,100,0,0,
359550,0,0,-0.016,100,0,0,
359580,0,0,-0.016,100,0,0,
359580,0,0,-0.016,100,0,0,
359580,0,0,-0.016,100,0,0,
359610,0,0,-0.016,100,0,0,
359610,0,0,-0.016,100,0,0,
359610,0,0,-0.016,100,0,0,
359640,0,0,-0.016,100,0,0,
359640,0,0,-0.016,100,0,0,
359640,0,0,-0.016,100,0,0,
359670,0,0,-0.016,100,0,0,
359670,0,0,-0.016,100,0,0,
359670,0,0,-0.016,100,0,0,
359700,0,0,-0.016,100,0,0,
359700,0,0,-0.016,100,0,0,
359700,0,0,-0.016,100,0,0,
359730,0,0,-0.016,100,0,0,
359730,0,0,-0.016,100,0,0,
359730,0,0,-0.016,100,0,0,
359760,0,0,-0.016,100,0,0,
359760,0,0,-0.016,100,0,0,
359760,0,0,-0.016,100,0,0,
359790,0,0,-0.016,100,0,0,
359790,0,0,-0.016,100,0,0,
359790,0,0,-0.016,100,0,0,
359820,0,0,-0.016,100,0,0,
359820,0,0,-0.016,100,0,0,
359820,0,0,-0.016,100,0,0,
359850,0,0,-0.016,100,0,0,
359850,0,0,-0.016,100,0,0,
359850,0,0,-0.016,100,0,0,
359880,0,0,-0.016,100,0,0,
359880,0,0,-0.016,100,0,0,
359880,0,0,-0.016,100,0,0,
359910,0,0,-0.016,100,0,0,
359910,0,0,-0.016,100,0,0,
359910,0,0,-0.016,100,0,0,
359940,0,0,-0.016,100,0,0,
359940,0,0,-0.016,100,0,0,
359940,0,0,-0.016,100,0,0,
359970,0,0,-0.016,100,0,0,
359970,0,0,-0.016,100,0,0,
359970,0,0,-0.016,100,0,0,
360000,0,0,-0.016,100,0,0,
360000,0,0,-0.016,100,0,0,
360000,0,0,-0.016,100,0,0,
360030,0,0,-0.016,100,0,0,
360030,0,0,-0.016,100,0,0,
360030,0,0,-0.016,100,0,0,
360060,0,0,-0.016,100,0,0,
360060,0,0,-0.016,100,0,0,
360060,0,0,-0.016,100,0,0,
360090,0,0,-0.016,100,0,0,
360090,0,0,-0.016,100,0,0,
360090,0,0,-0.016,100,0,0,
360120,0,0,-0.016,100,0,0,
360120,0,0,-0.016,100,0,0,
360120,0,0,-0.016,100,0,0,
360150,0,0,-0.016,100,0,0,
360150,0,0,-0.016,100,0,0,
360150,0,0,-0.016,100,0,0,
360180,0,0,-0.016,100,0,0,
360180,0,0,-0.016,100,0,0,
360180,0,0,-0.016,100,0,0,
360210,0,0,-0.016,100,0,0,
360210,0,0,-0.016,100,0,0,
360210,0,0,-0.016,100,0,0,
360240,0,0,-0.016,100,0,0,
360240,0,0,-0.016,100,0,0,
360240,0,0,-0.016,100,0,0,
360270,0,0,-0.016,100,0,0,
360270,0,0,-0.016,100,0,0,
360270,0,0,-0.016,100,0,0,
360300,0,0,-0.016,100,0,0,
360300,0,0,-0.016,100,0,0,
360300,0,0,-0.016,100,0,0,
360330,0,0,-0.016,100,0,0,
360330,0,0,-0.016,100,0,0,
360330,0,0,-0.016,100,0,0,
360360,0,0,-0.016,100,0,0,
360360,0,0,-0.016,100,0,0,
360360,0,0,-0.016,100,0,0,
360390,0,0,-0.016,100,0,0,
360390,0,0,-0.016,100,0,0,
360390,0,0,-0.016,100,0,0,
360420,0,0,-0.016,100,0,0,
360420,0,0,-0.016,100,0,0,
360420,0,0,-0.016,100,0,0,
360450,0,0,-0.016,100,0,0,
360450,0,0,-0.016,100,0,0,
360450,0,0,-0.016,100,0,0,
360480,0,0,-0.016,100,0,0,
360480,0,0,-0.016,100,0,0,
360480,0,0,-0.016,100,0,0,
360510,0,0,-0.016,100,0,0,
360510,0,0,-0.016,100,0,0,
360510,0,0,-0.016,100,0,0,
360540,0,0,-0.016,100,0,0,
360540,0,0,-0.016,100,0,0,
360540,0,0,-0.016,100,0,0,
360570,0,0,-0.016,100,0,0,
360570,0,0,-0.016,100,0,0,
360570,0,0,-0.016,100,0,0,
360600,0,0,-0.016,100,0,0,
360600,0,0,-0.016,100,0,0,
360600,0,0,-0.016,100,0,0,
360630,0,0,-0.016,100,0,0,
360630,0,0,-0.016,100,0,0,
360630,0,0,-0.016,100,0,0,
360660,0,0,-0.016,100,0,0,
360660,0,0,-0.016,100,0,0,
360660,0,0,-0.016,100,0,0,
360690,0,0,-0.016,100,0,0,
360690,0,0,-0.016,100,0,0,
360690,0,0,-0.016,100,0,0,
360720,0,0,-0.016,100,0,0,
360720,0,0,-0.016,100,0,0,
360720,0,0,-0.016,100,0,0,
360750,0,0,-0.016,100,0,0,
360750,0,0,-0.016,100,0,0,
360750,0,0,-0.016,100,0,0,
360780,0,0,-0.016,100,0,0,
360780,0,0,-0.016,100,0,0,
360780,0,0,-0.016,100,0,0,
360810,0,0,-0.016,100,0,0,
360810,0,0,-0.016,100,0,0,
360810,0,0,-0.016,100,0,0,
360840,0,0,-0.016,100,0,0,
360840,0,0,-0.016,100,0,0,
360840,0,0,-0.016,100,0,0,
360870,0,0,-0.016,100,0,0,
360870,0,0,-0.016,100,0,0,
360870,0,0,-0.016,100,0,0,
360900,0,0,-0.016,100,0,0,
360900,0,0,-0.016,100,0,0,
360900,0,0,-0.016,100,0,0,
360930,0,0,-0.016,100,0,0,
360930,0,0,-0.016,100,0,0,
360930,0,0,-0.016,100,0,0,
360960,0,0,-0.016,100,0,0,
360960,0,0,-0.016,100,0,0,
360960,0,0,-0.016,100,0,0,
360990,0,0,-0.016,100,0,0,
360990,0,0,-0.016,100,0,0,
360990,0,0,-0.016,100,0,0,
361020,0,0,-0.016,100,0,0,
361020,0,0,-0.016,100,0,0,
361020,0,0,-0.016,100,0,0,
361050,0,0,-0.016,100,0,0,
361050,0,0,-0.016,100,0,0,
361050,0,0,-0.016,100,0,0,
361080,0,0,-0.016,100,0,0,
361080,0,0,-0.016,100,0,0,
361080,0,0,-0.016,100,0,0,
361110,0,0,-0.016,100,0,0,
361110,0,0,-0.016,100,0,0,
361110,0,0,-0.016,100,0,0,
361140,0,0,-0.016,100,0,0,
361140,0,0,-0.016,100,0,0,
361140,0,0,-0.016,100,0,0,
361170,0,0,-0.016,100,0,0,
361170,0,0,-0.016,100,0,0,
361170,0,0,-0.016,100,0,0,
361200,0,0,-0.016,100,0,0,
361200,0,0,-0.016,100,0,0,
361200,0,0,-0.016,100,0,0,
361230,0,0,-0.016,100,0,0,
361230,0,0,-0.016,100,0,0,
361230,0,0,-0.016,100,0,0,
361260,0,0,-0.016,100,0,0,
361260,0,0,-0.016,100,0,0,
361260,0,0,-0.016,100,0,0,
361290,0,0,-0.016,100,0,0,
361290,0,0,-0.016,100,0,0,
361290,0,0,-0.016,100,0,0,
361320,0,-0.01,0,100,0,0,
361320,0,-0.01,0,100,0,0,
361320,0,-0.01,0,100,0,0,
361350,0,-0.03,0.047,100,0,0,
361350,0,-0.03,0.047,100,0,0,
361350,0,-0.03,0.047,100,0,0,
361380,0,-0.06,0.125,100,0,0,
361380,0,-0.06,0.125,100,0,0,
361380,0,-0.06,0.125,100,0,0,
361410,0,-0.1,0.219,100,0,0,
361410,0,-0.1,0.219,100,0,0,
361410,0,-0.1,0.219,100,0,0,
361440,0,-0.14,0.312,100,0,0,
361440,0,-0.14,0.312,100,0,0,
361440,0,-0.14,0.312,100,0,0,
361470,0,-0.18,0.391,100,0,0,
361470,0,-0.18,0.391,100,0,0,
361470,0,-0.18,0.391,100,0,0,
361500,0,-0.21,0.484,100,0,0,
361500,0,-0.21,0.484,100,0,0,
361500,0,-0.21,0.484,100,0,0,
361530,0,-0.24,0.562,100,0,0,
361530,0,-0.24,0.562,100,0,0,
361530,0,-0.24,0.562,100,0,0,
361560,0,-0.27,0.625,100,0,0,
361560,0,-0.27,0.625,100,0,0,
361560,0,-0.27,0.625,100,0,0,
361590,0,-0.3,0.687,100,0,0,
361590,0,-0.3,0.687,100,0,0,
361590,0,-0.3,0.687,100,0,0,
361620,0,-0.32,0.734,100,0,0,
361620,0,-0.32,0.734,100,0,0,
361620,0,-0.32,0.734,100,0,0,
361650,0,-0.33,0.781,100,0,0,
361650,0,-0.33,0.781,100,0,0,
361650,0,-0.33,0.781,100,0,0,
361680,0,-0.34,0.797,100,0,0,
361680,0,-0.34,0.797,100,0,0,
361680,0,-0.34,0.797,100,0,0,
361710,0,-0.35,0.812,100,0,0,
361710,0,-0.35,0.812,100,0,0,
361710,0,-0.35,0.812,100,0,0,
361740,0,-0.35,0.812,100,0,0,
361740,0,-0.35,0.812,100,0,0,
361740,0,-0.35,0.812,100,0,0,
361770,0,-0.34,0.797,100,0,0,
361770,0,-0.34,0.797,100,0,0,
361770,0,-0.34,0.797,100,0,0,
361800,0,-0.33,0.766,100,0,0,
361800,0,-0.33,0.766,100,0,0,
361800,0,-0.33,0.766,100,0,0,
361830,0,-0.31,0.719,100,0,0,
361830,0,-0.31,0.719,100,0,0,
361830,0,-0.31,0.719,100,0,0,
361860,0,-0.29,0.672,100,0,0,
361860,0,-0.29,0.672,100,0,0,
361860,0,-0.29,0.672,100,0,0,
361890,0,-0.26,0.609,100,0,0,
361890,0,-0.26,0.609,100,0,0,
361890,0,-0.26,0.609,100,0,0,
361920,0,-0.23,0.547,100,0,0,
361920,0,-0.23,0.547,100,0,0,
361920,0,-0.23,0.547,100,0,0,
361950,0,-0.2,0.469,100,0,0,
361950,0,-0.2,0.469,100,0,0,
361950,0,-0.2,0.469,100,0,0,
361980,0,-0.17,0.375,100,0,0,
361980,0,-0.17,0.375,100,0,0,
361980,0,-0.17,0.375,100,0,0,
362010,0,-0.13,0.297,100,0,0,
362010,0,-0.13,0.297,100,0,0,
362010,0,-0.13,0.297,100,0,0,
362040,0,-0.09,0.203,100,0,0,
362040,0,-0.09,0.203,100,0,0,
362040,0,-0.09,0.203,100,0,0,
362070,0,-0.05,0.109,100,0,0,
362070,0,-0.05,0.109,100,0,0,
362070,0,-0.05,0.109,100,0,0,
362100,0,-0.01,0.016,100,0,0,
362100,0,-0.01,0.016,100,0,0,
362100,0,-0.01,0.016,100,0,0,
362130,0,0.03,-0.078,100,0,0,
362130,0,0.03,-0.078,100,0,0,
362130,0,0.03,-0.078,100,0,0,
362160,0,0.07,-0.172,100,0,0,
362160,0,0.07,-0.172,100,0,0,
362160,0,0.07,-0.172,100,0,0,
362190,0,0.1,-0.266,100,0,0,
362190,0,0.1,-0.266,100,0,0,
362190,0,0.1,-0.266,100,0,0,
362220,0,0.14,-0.344,100,0,0,
362220,0,0.14,-0.344,100,0,0,
362220,0,0.14,-0.344,100,0,0,
362250,0,0.17,-0.406,100,0,0,
362250,0,0.17,-0.406,100,0,0,
362250,0,0.17,-0.406,100,0,0,
362280,0,0.19,-0.469,100,0,0,
362280,0,0.19,-0.469,100,0,0,
362280,0,0.19,-0.469,100,0,0,
362310,0,0.21,-0.531,100,0,0,
362310,0,0.21,-0.531,100,0,0,
362310,0,0.21,-0.531,100,0,0,
362340,0,0.23,-0.562,100,0,0,
362340,0,0.23,-0.562,100,0,0,
362340,0,0.23,-0.562,100,0,0,
362370,0,0.24,-0.594,100,0,0,
362370,0,0.24,-0.594,100,0,0,
362370,0,0.24,-0.594,100,0,0,
362400,0,0.25,-0.609,100,0,0,
362400,0,0.25,-0.609,100,0,0,
362400,0,0.25,-0.609,100,0,0,
362430,0,0.25,-0.625,100,0,0,
362430,0,0.25,-0.625,100,0,0,
362430,0,0.25,-0.625,100,0,0,
362460,0,0.25,-0.609,100,0,0,
362460,0,0.25,-0.609,100,0,0,
362460,0,0.25,-0.609,100,0,0,
362490,0,0.24,-0.594,100,0,0,
362490,0,0.24,-0.594,100,0,0,
362490,0,0.24,-0.594,100,0,0,
362520,0,0.22,-0.547,100,0,0,
362520,0,0.22,-0.547,100,0,0,
362520,0,0.22,-0.547,100,0,0,
362550,0,0.2,-0.5,100,0,0,
362550,0,0.2,-0.5,100,0,0,
362550,0,0.2,-0.5,100,0,0,
362580,0,0.18,-0.453,100,0,0,
362580,0,0.18,-0.453,100,0,0,
362580,0,0.18,-0.453,100,0,0,
362610,0,0.15,-0.391,100,0,0,
362610,0,0.15,-0.391,100,0,0,
362610,0,0.15,-0.391,100,0,0,
362640,0,0.12,-0.312,100,0,0,
362640,0,0.12,-0.312,100,0,0,
362640,0,0.12,-0.312,100,0,0,
362670,0,0.09,-0.234,100,0,0,
362670,0,0.09,-0.234,100,0,0,
362670,0,0.09,-0.234,100,0,0,
362700,0,0.05,-0.156,100,0,0,
362700,0,0.05,-0.156,100,0,0,
362700,0,0.05,-0.156,100,0,0,
362730,0,0.02,-0.062,100,0,0,
362730,0,0.02,-0.062,100,0,0,
362730,0,0.02,-0.062,100,0,0,
362760,0,-0.02,0.031,100,0,0,
362760,0,-0.02,0.031,100,0,0,
362760,0,-0.02,0.031,100,0,0,
362790,0,-0.06,0.109,100,0,0,
362790,0,-0.06,0.109,100,0,0,
362790,0,-0.06,0.109,100,0,0,
362820,0,-0.1,0.203,100,0,0,
362820,0,-0.1,0.203,100,0,0,
362820,0,-0.1,0.203,100,0,0,
362850,0,-0.13,0.297,100,0,0,
362850,0,-0.13,0.297,100,0,0,
362850,0,-0.13,0.297,100,0,0,
362880,0,-0.17,0.375,100,0,0,
362880,0,-0.17,0.375,100,0,0,
362880,0,-0.17,0.375,100,0,0,
362910,0,-0.2,0.453,100,0,0,
362910,0,-0.2,0.453,100,0,0,
362910,0,-0.2,0.453,100,0,0,
362940,0,-0.23,0.516,100,0,0,
362940,0,-0.23,0.516,100,0,0,
362940,0,-0.23,0.516,100,0,0,
362970,0,-0.25,0.578,100,0,0,
362970,0,-0.25,0.578,100,0,0,
362970,0,-0.25,0.578,100,0,0,
363000,0,-0.28,0.641,100,0,0,
363000,0,-0.28,0.641,100,0,0,
363000,0,-0.28,0.641,100,0,0,
363030,0,-0.29,0.672,100,0,0,
363030,0,-0.29,0.672,100,0,0,
363030,0,-0.29,0.672,100,0,0,
363060,0,-0.31,0.703,100,0,0,
363060,0,-0.31,0.703,100,0,0,
363060,0,-0.31,0.703,100,0,0,
363090,0,-0.31,0.734,100,0,0,
363090,0,-0.31,0.734,100,0,0,
363090,0,-0.31,0.734,100,0,0,
363120,0,-0.32,0.734,100,0,0,
363120,0,-0.32,0.734,100,0,0,
363120,0,-0.32,0.734,100,0,0,
363150,0,-0.32,0.734,100,0,0,
363150,0,-0.32,0.734,100,0,0,
363150,0,-0.32,0.734,100,0,0,
363180,0,-0.31,0.719,100,0,0,
363180,0,-0.31,0.719,100,0,0,
363180,0,-0.31,0.719,100,0,0,
363210,0,-0.3,0.687,100,0,0,
363210,0,-0.3,0.687,100,0,0,
363210,0,-0.3,0.687,100,0,0,
363240,0,-0.28,0.656,100,0,0,
363240,0,-0.28,0.656,100,0,0,
363240,0,-0.28,0.656,100,0,0,
363270,0,-0.26,0.609,100,0,0,
363270,0,-0.26,0.609,100,0,0,
363270,0,-0.26,0.609,100,0,0,
363300,0,-0.24,0.547,100,0,0,
363300,0,-0.24,0.547,100,0,0,
363300,0,-0.24,0.547,100,0,0,
363330,0,-0.21,0.484,100,0,0,
363330,0,-0.21,0.484,100,0,0,
363330,0,-0.21,0.484,100,0,0,
363360,0,-0.18,0.422,100,0,0,
363360,0,-0.18,0.422,100,0,0,
363360,0,-0.18,0.422,100,0,0,
363390,0,-0.15,0.344,100,0,0,
363390,0,-0.15,0.344,100,0,0,
363390,0,-0.15,0.344,100,0,0,
363420,0,-0.12,0.266,100,0,0,
363420,0,-0.12,0.266,100,0,0,
363420,0,-0.12,0.266,100,0,0,
363450,0,-0.08,0.172,100,0,0,
363450,0,-0.08,0.172,100,0,0,
363450,0,-0.08,0.172,100,0,0,
363480,0,-0.05,0.094,100,0,0,
363480,0,-0.05,0.094,100,0,0,
363480,0,-0.05,0.094,100,0,0,
363510,0,-0.01,0.016,100,0,0,
363510,0,-0.01,0.016,100,0,0,
363510,0,-0.01,0.016,100,0,0,
363540,0,0.02,-0.078,100,0,0,
363540,0,0.02,-0.078,100,0,0,
363540,0,0.02,-0.078,100,0,0,
363570,0,0.06,-0.156,100,0,0,
363570,0,0.06,-0.156,100,0,0,
363570,0,0.06,-0.156,100,0,0,
363600,0,0.09,-0.234,100,0,0,
363600,0,0.09,-0.234,100,0,0,
363600,0,0.09,-0.234,100,0,0,
363630,0,0.12,-0.297,100,0,0,
363630,0,0.12,-0.297,100,0,0,
363630,0,0.12,-0.297,100,0,0,
363660,0,0.15,-0.359,100,0,0,
363660,0,0.15,-0.359,100,0,0,
363660,0,0.15,-0.359,100,0,0,
363690,0,0.17,-0.422,100,0,0,
363690,0,0.17,-0.422,100,0,0,
363690,0,0.17,-0.422,100,0,0,
363720,0,0.19,-0.469,100,0,0,
363720,0,0.19,-0.469,100,0,0,
363720,0,0.19,-0.469,100,0,0,
363750,0,0.2,-0.5,100,0,0,
363750,0,0.2,-0.5,100,0,0,
363750,0,0.2,-0.5,100,0,0,
363780,0,0.21,-0.531,100,0,0,
363780,0,0.21,-0.531,100,0,0,
363780,0,0.21,-0.531,100,0,0,
363810,0,0.22,-0.547,100,0,0,
363810,0,0.22,-0.547,100,0,0,
363810,0,0.22,-0.547,100,0,0,
363840,0,0.22,-0.547,100,0,0,
363840,0,0.22,-0.547,100,0,0,
363840,0,0.22,-0.547,100,0,0,
363870,0,0.22,-0.531,100,0,0,
363870,0,0.22,-0.531,100,0,0,
363870,0,0.22,-0.531,100,0,0,
363900,0,0.21,-0.516,100,0,0,
363900,0,0.21,-0.516,100,0,0,
363900,0,0.21,-0.516,100,0,0,
363930,0,0.2,-0.484,100,0,0,
363930,0,0.2,-0.484,100,0,0,
363930,0,0.2,-0.484,100,0,0,
363960,0,0.18,-0.453,100,0,0,
363960,0,0.18,-0.453,100,0,0,
363960,0,0.18,-0.453,100,0,0,
363990,0,0.16,-0.406,100,0,0,
363990,0,0.16,-0.406,100,0,0,
363990,0,0.16,-0.406,100,0,0,
364020,0,0.13,-0.344,100,0,0,
364020,0,0.13,-0.344,100,0,0,
364020,0,0.13,-0.344,100,0,0,
364050,0,0.11,-0.281,100,0,0,
364050,0,0.11,-0.281,100,0,0,
364050,0,0.11,-0.281,100,0,0,
364080,0,0.08,-0.203,100,0,0,
364080,0,0.08,-0.203,100,0,0,
364080,0,0.08,-0.203,100,0,0,
364105,0,0.05,-0.141,100,0,0,
364105,0,0.05,-0.141,100,0,0,
364105,0,0.05,-0.141,100,0,0,
364140,0,0.01,-0.062,100,0,0,
364140,0,0.01,-0.062,100,0,0,
364140,0,0.01,-0.062,100,0,0,
364170,0,-0.02,0.016,100,0,0,
364170,0,-0.02,0.016,100,0,0,
364170,0,-0.02,0.016,100,0,0,
364200,0,-0.05,0.109,100,0,0,
364200,0,-0.05,0.109,100,0,0,
364200,0,-0.05,0.109,100,0,0,
364230,0,-0.09,0.187,100,0,0,
364230,0,-0.09,0.187,100,0,0,
364230,0,-0.09,0.187,100,0,0,
364255,0,-0.11,0.25,100,0,0,
364255,0,-0.11,0.25,100,0,0,
364255,0,-0.11,0.25,100,0,0,
364290,0,-0.15,0.344,100,0,0,
364290,0,-0.15,0.344,100,0,0,
364290,0,-0.15,0.344,100,0,0,
364315,0,-0.18,0.391,100,0,0,
364315,0,-0.18,0.391,100,0,0,
364315,0,-0.18,0.391,100,0,0,
364345,0,-0.2,0.453,100,0,0,
364345,0,-0.2,0.453,100,0,0,
364345,0,-0.2,0.453,100,0,0,
364380,0,-0.23,0.531,100,0,0,
364380,0,-0.23,0.531,100,0,0,
364380,0,-0.23,0.531,100,0,0,
364405,0,-0.25,0.562,100,0,0,
364405,0,-0.25,0.562,100,0,0,
364405,0,-0.25,0.562,100,0,0,
364435,0,-0.26,0.609,100,0,0,
364435,0,-0.26,0.609,100,0,0,
364435,0,-0.26,0.609,100,0,0,
364470,0,-0.28,0.641,100,0,0,
364470,0,-0.28,0.641,100,0,0,
364470,0,-0.28,0.641,100,0,0,
364500,0,-0.29,0.656,100,0,0,
364500,0,-0.29,0.656,100,0,0,
364500,0,-0.29,0.656,100,0,0,
364525,0,-0.29,0.672,100,0,0,
364525,0,-0.29,0.672,100,0,0,
364525,0,-0.29,0.672,100,0,0,
364560,0,-0.29,0.672,100,0,0,
364560,0,-0.29,0.672,100,0,0,
364560,0,-0.29,0.672,100,0,0,
364585,0,-0.28,0.656,100,0,0,
364585,0,-0.28,0.656,100,0,0,
364585,0,-0.28,0.656,100,0,0,
364620,0,-0.27,0.625,100,0,0,
364620,0,-0.27,0.625,100,0,0,
364620,0,-0.27,0.625,100,0,0,
364650,0,-0.25,0.594,100,0,0,
364650,0,-0.25,0.594,100,0,0,
